,Artist,Song Title,Full Title,Release Date,Year,Month,Day,Pageviews,url,featured_count,producer_count,writer_count,Song Lyrics,Artist Image,decade
508,Kanye West,Black Skinhead,Black Skinhead by Kanye West,2013-06-18,2013.0,6.0,18.0,2752368,https://genius.com/Kanye-west-black-skinhead-lyrics,0,9,13,  for my theme song black my leather black jeans on black my byanymeans on pardon im getting my scream on black enter the kingdom black but watch who you bring home they see a black man with a white woman at the top floor they gone come to kill king kong middle america packed in black came to see me in my black skin black number one question theyre askin fuck every question you askin black if i dont get ran out by catholics black here come some conservative baptists claiming im overreactin like them black kids in chiraq bitch  four in the mornin and im zonin they say im possessed its an omen i keep it 300 like the romans 300 bitches where the trojans baby we livin in the moment ive been a menace for the longest but i aint finished im devoted and you know it and you know it you might also like so follow me up cause this shit bout to go down im doing 500 im outta control now but theres nowhere to go now and theres no way to slow down if i knew what i knew in the past i wouldve been blacked out on your ass  four in the mornin and im zonin they say im possessed its an omen i keep it 300 like the romans 300 bitches where the trojans baby we livin in the moment ive been a menace for the longest but i aint finished im devoted and you know it and you know it  stop all that coon shit black early morning cartoon shit black this is that goon shit fuck up your whole afternoon shit im aware im a wolf soon as the moon hit im aware im a king back out the tomb bitch black black out the room bitch black stop all that coon shit black these niggas aint doin shit black them niggas aint doin shit come on homie what happened you niggas aint breathin you gaspin these niggas aint ready for action ready—ready for action—action four in the mornin and im zonin i think im possessed its an omen i keep it 300 like the romans 300 bitches where the trojans baby we livin in the moment ive been a menace for the longest but i aint finished im devoted and you know it and you know it  so follow me up cause this shit bout to go down im doing 500 im outta control now but theres nowhere to go now and theres no way to slow down if i knew what i knew in the past i wouldve been blacked out on your ass  god god god god god god god god god god god,https://images.genius.com/273e5cc80cee46a7902c92f8b845b15c.457x457x1.jpg,2000s
509,Kanye West,No More Parties in LA,No More Parties in LA by Kanye West (Ft. Kendrick Lamar),2016-01-18,2016.0,1.0,18.0,2535241,https://genius.com/Kanye-west-no-more-parties-in-la-lyrics,1,2,13," ladidadaa daa i like this flavor ladadadadidadaa laa laa laa laa let me tell you im out here from a very far away place all for a chance to be a star nowhere seems to be too far  no more parties in la please baby no more parties in la uh no more parties in la please baby no more parties in la uh no more los angeles please shake that body party that bod— please shake that body party that bod— please shake that body party that body  hey baby you forgot your ray bans and my sheets still orange from your spraytan it was more than soft porn for the kman she remember my sprinter said ""i was in the grape van"" um—well cutie i like your bougie booty come erykah badume—well lets make a movie hell you know my repertoire is like a wrestler i show you the ropes connect the dots a country girl in north hollywood mama used to cook red beans and rice now its dennys 4 in the morning spoil your appetite liquor pouring and niggas swarming your section with erection smoke in every direction middle finger pedestrians r&b singers and lesbians rappers and managers music and iphone cameras this shit unanimous for you its damaging for you i think that pussy should only be holding exclusive rights to me i mean he flew you in this motherfucker on first class even went out his way so you could check in an extra bag now you wanna divide the yam like it equate the math that shit dont add up youre making him mad as fuck she said she came out here to find an alist rapper i said ""baby spin that round and say the alphabet backwards"" youre dealing with malpractice dont kill a good niggas confidence just cause he a nerd and you dont know what a condom is the head still good though the head still good though make me say ""nam myoho renge kyo"" make a nigga say big words and act lyrical make me get spiritual make me believe in miracles buddhist monks and capn crunch cereal lord have mercy thou will not hurt me five buddies all herded up on a thursday bottle service head service i came in first place the opportunity the proper top of breast and booty cheek the pop community i mean these bitches come with union fee and i want two of these moving units through consumer streets then my shoe released she was kickin in gratuity and yeah g i was all for it she said ""klamar you kinda dumb to be a poet ima put you on game for the lames that dont know they a rookie instagram is the best way to promote some pussy"" you might also like scary scary no more parties in la please baby no more parties in la friday night tryna make it into the city breakneck speeds passenger seat—somethin pretty thinking back to how i got here in the first place secondclass bitches wouldnt let me on first base a backpack nigga with luxury tastebuds and the louis vuitton store got all of my pay stubs got pussy from beats i did for niggas more famous when did i become alist i wasnt even on a list strippers get invited to where they only got hired when i get on my steve jobs somebody gon get fired i was uninspired since lauryn hill retired and 3 stacks man you preaching to the choir any rumor you ever heard about me was true and legendary i done got lewinskyd and paid secretaries for all my niggas with babies by bitches that use they kids as meal tickets not knowin the disconnect from the father the next generation will be the real victims i cant fault em really i remember amber told my boy no matter what happens she aint goin back to philly back to our regularly scheduled programmin of weak content and slow jammin but dont worry this ones so jammin you know it la its so jammin i be thinkin every day mulholland drive need to put up some goddamn barricades i be paranoid every time the pressure the problem aint i be drivin the problem is i be textin my psychiatrist got kids that i inspired first song they played for me was bout their friend that just died textin and drivin down mulholland drive thats why id rather take the 405 i be worried bout my daughter i be worried bout kim but saint is baby ye i aint worried bout him had my life threatened by best friends with selfish intents what im supposed to do ride around with a bulletproof car and some tints every agent i know know i hate agents im too black im too vocal im too flagrant something smellin like shit thats the new fragrance its just me i do it my way bitch some days im in my yeezys some days im in my vans if i knew yall made plans i wouldnt have popped the xans i know some fans thought i wouldnt rap like this again but the writers block is over emcees cancel your plans a thirtyeightyearold eightyearold with rich nigga problems tell my wife that i hate the rolls so i dont never drive it it took six months to get the maybach all matted out and my assistant crashed it soon as they backed it out goddamn got a bald fade i might slam pink fur got nori dressin like cam thank god for me los angeles whole family gettin money thank god for e i love rockin jewelry a whole neckful bitches say he funny and disrespectful i feel like pablo when im workin on my shoes i feel like pablo when i see me on the news i feel like pablo when im workin on my house tell em partys in here we dont need to go out we need the turbo thots high speed turbo thots dropdrodrodrodrop like robocop she brace herself and hold my stomach good dickll do that she keep pushin me back good dickll do that she push me back when the dick go too deep this good dickll put your ass to sleep get money money money money big big money money money money and as far as real friends tell all my cousins i love em even the one that stole the laptop you dirty motherfucker i just keep on lovin you baby and theres no one else i know can take your pla— pla— pla— please no more parties in la shake that body party that body please baby no more parties in la uh shake that body party that body no more parties in la los angeles please baby no more parties in la uh no more parties in la please baby no more parties in la uh  let me tell you im out here from a very far away place all for a chance to be a star nowhere seems to be too far swish ",https://images.genius.com/273e5cc80cee46a7902c92f8b845b15c.457x457x1.jpg,2000s
510,Kanye West,Famous,Famous by Kanye West (Ft. Rihanna),2016-02-14,2016.0,2.0,14.0,2472092,https://genius.com/Kanye-west-famous-lyrics,1,10,19, man i can understand how it might be kinda hard to love a girl like me i dont blame you much for wanting to be free i just wanted you to know woo woo swizz told me let the beat rock oh oh  for all my southside niggas that know me best i feel like me and taylor might still have sex why i made that bitch famous goddamn i made that bitch famous for all the girls that got dick from kanye west if you see em in the streets give em kanyes best why they mad they aint famous goddamn they mad they still nameless talk that talk man her man in the store tryna try his best but he just cant seem to get kanye fresh but we still hood famous goddamn yeah we still hood famous  i just wanted you to know ive loved you better than your own kin did from the very start i dont blame you much for wanting to be free wake up mr west oh hes up i just wanted you to know you might also like i be puerto rican day parade floatin that benz marina del rey coastin she in school to be a real estate agent last month i helped her with the car payment young and we alive whoo we never gonna die whoo i just copped a jet to fly over personal debt put one up in the sky the sun is in my eyes whoo woke up and felt the vibe whoo no matter how hard they try whoo we never gonna die i just wanted you to know get em  bam ey ey ey bam bam bam bam bam dilla bam bam ey ey ey what a bam bam bam bam dilla how you feeling right now let me see your lighters in the air bam bam ey ey ey ey ey bam bam ey ey ey what a bam let me see your middle finger in the air bam ey ey ey bam bam bam bam bam dilla let me see you act up in this motherfucker bam bam ey ey ey what a bam bam bam bam dilla how you feelin how you feelin how you feelin in this mother fucker god damn bam bam ey ey ey ey ey bam bam ey ey ey what a bam one thing you cant do is stop us now bam ey ey ey bam bam bam bam bam dilla ayy you cant stop the thing now bam bam ey ey ey what a bam bam bam bam dilla man its way too late its way too late its way too late you cant fuck with us bam bam ey ey ey ey ey bam bam ey ey ey what a bam to the left to the right bam ey ey ey bam bam bam bam bam dilla i wanna see everybody hands in the air like this bam bam ey ey ey what a bam bam bam bam dilla bam bam ey ey ey ey ey bam bam ey ey ey what a bam bam i just wanted you to know i loved you better than your own kin did from the very start i dont blame you much for wanting to be free i just wanted you to know ,https://images.genius.com/273e5cc80cee46a7902c92f8b845b15c.457x457x1.jpg,2000s
511,Kanye West,POWER,POWER by Kanye West,2010-05-28,2010.0,5.0,28.0,2459770,https://genius.com/Kanye-west-power-lyrics,0,5,14,  im living in that 21st century doing something mean to it do it better than anybody you ever seen do it screams from the haters got a nice ring to it i guess every superhero need his theme music  no one man should have all that power the clock’s ticking i just count the hours stop tripping im tripping off the power 21stcentury schizoid man  the system broken the schools closed the prisons open we aint got nothing to lose motherfucker we rolling huh motherfucker we rolling with some lightskinned girls and some kelly rowlands in this white man world we the ones chosen so goodnight cruel world ill see you in the morning huh ill see you in the morning this is way too much i need a moment  no one man should have all that power the clocks ticking i just count the hours stop tripping im tripping off the power til then fuck that the worlds ours and they say and they say and they say and they say and they say and they say 21stcentury schizoid man you might also like fuck snl and the whole cast tell them yeezy said they can kiss my whole ass more specifically they can kiss my asshole im an asshole you niggas got jokes you shortminded niggas thoughts is napoleon my furs is mongolian my ice brought the goalies in i embody every characteristic of the egotistic he knows hes so fuckin gifted i just needed time alone with my own thoughts got treasures in my mind but couldnt open up my own vault my childlike creativity purity and honesty is honestly being crowded by these grown thoughts reality is catching up with me taking my inner child im fighting for custody with these responsibilities that they entrusted me as i look down at my diamondencrusted piece  thinking no one man should have all that power the clocks ticking i just count the hours stop tripping im tripping off the powder til then fuck that the world’s ours and they say and they say and they say and they say and they say and they say 21stcentury schizoid man colin powells austin powers lost in translation with a whole fuckin nation they say i was the abomination of obamas nation well thats a pretty bad way to start the conversation at the end of the day goddamnit im killing this shit i know damn well yall feeling this shit i dont need your pussy bitch im on my own dick i aint gotta power trip who you goin home with how ye doing im survivin i was drinkin earlier now im drivin where the bad bitches huh where you hidin i got the power make your life so excitin  now this will be a beautiful death im jumping out the window im letting everything go im letting everything go mmm now this will be a beautiful death im jumping out the window im letting everything go im letting everything go now this will be a beautiful death jumping out the window letting everything go letting everything go you got the power to let power go 21stcentury schizoid man,https://images.genius.com/273e5cc80cee46a7902c92f8b845b15c.457x457x1.jpg,2000s
512,Kanye West,All Mine,All Mine by Kanye West,2018-06-01,2018.0,6.0,1.0,2442542,https://genius.com/Kanye-west-all-mine-lyrics,0,4,14, yeah you supermodel thick damn that ass bustin out the bottom ima lose my mind in it crazy that medulla oblongata get to rubbin on my lamp get the genie out the bottle  fuck it up fuck it up pussy good go n back it up pipe her up ima pipe her up make her mine i done fell in love juicy thing make that pussy sing one more time baby do it big make it cry come boohoo this shit  yeah you supermodel thick damn that ass bustin out the bottom ima lose my mind in it crazy that medulla oblongata get to rubbin on my lamp get the genie out the bottle  if i pull up with a kerry washington thats gon be an enormous scandal i could have naomi campbell and still might want me a stormy daniels sometimes you gotta bag the boss up i call that takin corey gambles find yourself up in the food court you might have to enjoy a sample all these thots on christian mingle almost what got tristan single if you dont ball like him or kobe guarantee that bitch gonna leave you ayy time is extremely valuable and i prefer to waste it on girls thats basic thats just some ye shit right now lets do what we want lets have a threesome me you and a blunt i love your titties cause they prove i can focus on two things at once you might also like yeah you supermodel thick damn that ass bustin out the bottom ima lose my mind in it crazy that medulla oblongata get to rubbin on my lamp get the genie out the bottle get the genie out the bottle  let me hit it raw like fuck the outcome ayy none of usd be here without cum ayy if it aint all about the income ayy ayy let me see you go ahead and spend some ayy if you drivin round in some drifit ayy ima think that you the type to dry snitch hm mhm if i see you pull up with the three stripes ayy ayy ima fuck around and make you my bitch  yeah you supermodel thick damn that ass bustin out the bottom ima lose my mind in it crazy that medulla oblongata get to rubbin on my lamp get the genie out the bottle get the genie out the bottle,https://images.genius.com/273e5cc80cee46a7902c92f8b845b15c.457x457x1.jpg,2000s
513,Kanye West,Ghost Town,Ghost Town by Kanye West (Ft. PARTYNEXTDOOR),2018-06-01,2018.0,6.0,1.0,2430926,https://genius.com/Kanye-west-ghost-town-lyrics,1,5,17, someday someday someday ill i wanna wear a starry crown  someday someday someday i wanna lay down like god did on sunday hold up hold up someday somedays i remembered this on a sunday backway yeah way way burning mhmmhm uh somedays im gonna tell everybody somedays i wanna hit the red dot on everybody somedays ohh heatstroke everyday im livin high im smokin marijuana everyday im livin high i do whatever i wanna oh yeah  ive been tryin to make you love me but everything i try just takes you further from me  someday we gon set it off someday we gon get this off baby dont you bet it all on a pack of fentanyl you might think they wrote you off they gon have to rope me off someday the dramall be gone and theyll play this song on and on sometimes i take all the shine talk like i drank all the wine years ahead but way behind im on one two three four five no halftruths just naked minds caught between space and time this not what they had in mind but maybe someday you might also like ive been tryin to make you love me but everything i try just takes you further from me  woah once again i am a child i let it all go of everything that i know yeah of everything that i know yeah and nothing hurts anymore i feel kinda free were still the kids we used to be yeah yeah i put my hand on a stove to see if i still bleed yeah and nothing hurts anymore i feel kinda free were still the kids we used to be yeah yeah i put my hand on a stove to see if i still bleed yeah and nothing hurts anymore i feel kinda free were still the kids we used to be yeah yeah i put my hand on a stove to see if i still bleed yeah and nothing hurts anymore i feel kinda free were still the kids we used to be yeah yeah i put my hand on a stove to see if i still bleed yeah and nothing hurts anymore i feel kinda free,https://images.genius.com/273e5cc80cee46a7902c92f8b845b15c.457x457x1.jpg,2000s
514,Kanye West,Wolves,Wolves by Kanye West (Ft. Sia & VIC MENSA),2016-02-14,2016.0,2.0,14.0,2282104,https://genius.com/Kanye-west-wolves-lyrics,2,8,16,"  lost out beat up dancin down there i found you somewhere out round round there right right there lost and beat up down there dancin i found you somewhere out right down there right round there  lost and found out turned out how you thought daddy found out that you turned out how you turned out if mama knew now how you turned out you too wild you too wild you too wild you too wild i need you now love you got to love you love you found you found you right now right now right now right now if your mama knew how you turned out you too wild you too wild you too wild you too wild and i need you now lost and found out you might also like cry im not sorry cry who needs sorry when theres hennessy dont fool yourself your eyes dont lie youre much too good to be true dont fire fight yeah i feel you burning everythings burning dont fly too high your wings might melt youre much too good to be true im just bad for you im just bad bad bad for you i was lost and beat up turned out burned up you found me through a heartache didnt know me you were drawn in i was lost and beat up i was warm flesh on caesar you found me in your gaze well i found me oh jesus i was too wild i was too wild i was too wild i was too wild i was too wild i was too wild  and i need you now lost and found out yeah you gotta let me know if i could be your joseph only tell you real shit thats the tea no sip dont trip dont trip that pussy slippery no whip we aint trippin on shit we just sippin on this just forget the whole shit we could laugh about nothin i impreganate your mind lets have a baby without fuckin yo i know its corny bitches you wish you could unfollow i know its corny niggas you wish you could unswallow i know its corny bitches you wish you could unfollow i know its corny niggas you wish you could unswallow ayy i know its corny bitches you wish you could unfollow i know its corny niggas you wish you could unswallow you tried to play nice everybody just took advantage you left your fridge open somebody just took a sandwich i said ""baby what if you was clubbin thuggin hustlin before you met your husband"" then i said ""what if mary was in the club fore she met joseph around hella thugs"" cover nori in lambs wool we surrounded by the fuckin wolves what if mary ""what if mary was in the club was in the club fore she met joseph with no love"" cover saint in lambs wool and she was we surrounded by surrounded by the fuckin wolves",https://images.genius.com/273e5cc80cee46a7902c92f8b845b15c.457x457x1.jpg,2000s
515,Kanye West,Gold Digger,Gold Digger by Kanye West (Ft. Jamie Foxx),2005-07-05,2005.0,7.0,5.0,2262218,https://genius.com/Kanye-west-gold-digger-lyrics,1,2,3," she take my money when im in need yeah shes a triflin friend indeed oh shes a gold digger way over town that digs on me uh she give me money now i aint sayin she a gold digger when im in need but she aint messin with no broke niggas she give me money now i aint sayin she a gold digger when im in need but she aint messin with no broke niggas  i gotta leave get down girl go head get down i gotta leave get down girl go head get down i gotta leave get down girl go head get down i gotta leave get down girl go head cutie the bomb met her at a beauty salon with a baby louis vuitton under her underarm she said ""i can tell you rock i can tell by your charm far as girls you got a flock i can tell by your charm and your arm"" but im lookin for the one have you seen her my psychic told me shell have a ass like serena trina jennifer lopez four kids and i gotta take all they bad asses to showbiz okay get your kids but then they got their friends i pulled up in the benz they all got up in we all went to din and then i had to pay if you fuckin with this girl then you better be paid you know why it take too much to touch her from what i heard she got a baby by busta my best friend said she used to fuck with usher i dont care what none of yall say i still love her you might also like she give me money now i aint sayin she a gold digger uh when im in need but she aint messin with no broke niggas uh she give me money now i aint sayin she a gold digger uh when im in need but she aint messin with no broke niggas uh  i gotta leave get down girl go head get down i gotta leave get down girl go head get down i gotta leave get down girl go head get down i gotta leave get down girl go head eighteen years eighteen years she got one of your kids got you for eighteen years i know somebody payin child support for one of his kids his baby mama car and crib is bigger than his you will see him on tv any given sunday win the super bowl and drive off in a hyundai she was supposed to buy your shorty tyco with your money she went to the doctor got lipo with your money she walkin round lookin like michael with your money shoulda got that insured geico for your money if you aint no punk holla ""we want prenup we want prenup"" yeah its somethin that you need to have ‘cause when she leave yo ass she gon leave with half eighteen years eighteen years and on the eighteenth birthday he found out it wasnt his she give me money now i aint sayin she a gold digger uh when im in need but she aint messin with no broke niggas uh she give me money now i aint sayin she a gold digger uh when im in need but she aint messin with no broke niggas uh  i gotta leave get down girl go head get down i gotta leave get down girl go head get down i gotta leave get down girl go head get down i gotta leave get down girl go head now i aint sayin you a gold digger you got needs you dont want a dude to smoke but he cant buy weed you go out to eat he cant pay yall cant leave theres dishes in the back he gotta roll up his sleeves but while yall washin watch him he gon make it to a benz out of that datsun he got that ambition baby look at his eyes this week he moppin floors next week its the fries so stick by his side i know theres dudes ballin and yeah thats nice and they gon keep callin and tryin but you stay right girl and when he get on hell leave yo ass for a white girl i gotta leave get down girl go head get down i gotta leave get down girl go head get down i gotta leave get down girl go head get down i gotta leave get down girl go head  let me hear that back",https://images.genius.com/273e5cc80cee46a7902c92f8b845b15c.457x457x1.jpg,2000s
516,Kanye West,I Love Kanye,I Love Kanye by Kanye West,2016-03-29,2016.0,3.0,29.0,2252399,https://genius.com/Kanye-west-i-love-kanye-lyrics,0,1,2," i miss the old kanye straight from the go kanye chop up the soul kanye set on his goals kanye i hate the new kanye the bad mood kanye the always rude kanye spaz in the news kanye i miss the sweet kanye chop up the beats kanye i gotta say at that time id like to meet kanye see i invented kanye it wasnt any kanyes and now i look and look around and theres so many kanyes i used to love kanye i used to love kanye i even had the pink polo i thought i was kanye what if kanye made a song about kanye called ""i miss the old kanye"" man thatd be so kanye thats all it was kanye we still love kanye and i love you like kanye loves kanyeyou might also like",https://images.genius.com/273e5cc80cee46a7902c92f8b845b15c.457x457x1.jpg,2000s
517,Kanye West,Real Friends,Real Friends by Kanye West (Ft. Ty Dolla $ign),2016-01-08,2016.0,1.0,8.0,2243853,https://genius.com/Kanye-west-real-friends-lyrics,1,8,14," real friends how many of us how many of us how many jealous real friends its not many of us we smile at each other but how many honest trust issues switched up the number i cant be bothered i cannot blame you for havin an angle i aint got no issues im just doin my thing hope youre doin your thing too im a deadbeat cousin i hate family reunions fuck the church up by drinkin at the communion spillin free wine now my tux is ruined in town for a day what the fuck we doin who your real friends we all came from the bottom im always blamin you but whats sad you not the problem damn i forgot to call her shit i thought it was thursday why you wait a week to call my phone in the first place when was the last time i remembered a birthday when was the last time i wasnt in a hurry uh  tell me you want your tickets when its gametime even to call your daughter on her facetime even when we was young i used to make time now we be way too busy just to make time even for my you might also like real friends i guess i get what i deserve dont i word on the streets is they aint heard from him uh i guess i get what i deserve dont i talked down on my name throwed dirt on him i couldnt tell you how old your daughter was was couldnt tell you how old your son is is i got my own jr on the way dawg dawg plus i already got one kid kid couldnt tell you much about the fam though i just showed up for the yams though maybe 15 minutes took some pictures with your sister merry christmas then im finished then its back to business you wanna ask some questions bout some real shit shit like i aint got enough pressure to deal with with please dont pressure me with that bill shit shit cause everybody got em that aint children oh youve been nothin but a friend to me niggas thinkin im crazy you defendin me its funny i aint spoke to niggas in centuries to be honest dawg i aint feelin your energy money turn your kin into an enemy niggas aint real as they pretend to be lookin for real friends real friends how many of us how many of us are real friends to real friends til the reel end til the wheels fall off til the wheels dont spin yeah yeahyeah to 3 am callin how many real friends just to ask you a question just to see how you was feelin how many for the last you was frontin i hate when a nigga text you like ""whats up fam hope you good"" you say ""im good im great"" the next text they ask you for somethin how many whats best for your family immediate or extended any argument the mediall extend it i had a cousin that stole my laptop that i was fuckin bitches on paid that nigga 250 thousand just to get it from him real friends huh  real friends i guess i get what i deserve dont i word on the streets is they aint heard from him uh i guess i get what i deserve dont i talked down on my name throwed dirt on him",https://images.genius.com/273e5cc80cee46a7902c92f8b845b15c.457x457x1.jpg,2000s
518,Kanye West,Off The Grid,Off The Grid by Kanye West (Ft. Fivio Foreign & Playboi Carti),2021-08-29,2021.0,8.0,29.0,2040683,https://genius.com/Kanye-west-off-the-grid-lyrics,2,6,16," what yeah boy what  we off the grid grid grid this for my kid kid kid for when my kid kid kids have kids everything we did for the crib  everything we did how we live what all this smoke got a scent all that smoke heaven sent scent everything i spoke what i meant ah never disguise my intent lines outside the event brought my life out the trench god thank god look what he did did did did did did we off the grid grid grid grid grid ayy what we off the grid grid grid grid im off the grid homicide homicide what got tats on my ribs ah tattoos on my ribs what i just tattеd my kid onyx slatt i just threw twenty k on thesе **** we was at onyx ah what i just bought me some brand new clothes dover street market givenchy ayy we just took the route to charlotte yeah ah what yeah im in the rollsroyce **** on—what you call it yeah yeah i light a opp blunt and let your **** try it ah uh them off the grid im on a **** diet what you might also like we off the grid grid grid grid this for my kid kid kid kid everything we did for the crib did here flexin with the business trip going cray take some g6 lit lit 76 he spit this we off the grid grid grid  yeah look when i was in jail i was lowkey uh shout out to supporters that wrote me eat food work out and then go sleep you know im prayin he carryin both feet yeah **** know we got god with us god with us you look at me and see a god figure uh and when i start vibin i know that he with me and ima always catch a hard shiver uh i know its demons in that dark liquor uh we buy a bottle and squash with ya uh everybody turn into a harsh **** but my pockets bigger and my heart richer uh my mind smarter my grind harder skrr and my car quicker skrrt i met her in church she pray for me she my godsister she my godsister yeah im only trustin the people i keep close **** sellin they soul for a repost remember when i was broke wearin cheap coats now its diamonds and houses and c notes uh **** im feelin marvelous im feelin marvelous who let the monster loose who let the monster loose huh they call me a product of my environment uh i tell them ""nah im what god produced"" baow defense good and them guards can shoot baow i put em on you it get hard to move tattoo in my face is the mark of truth gotta watch what you say when they market you huh i already predicted this i already predicted this huh yall only witnessed it yall only witnessed it look got a couple old friends that im not really clickin with i know they pray that we settle our differences i pray that they lower all my **** sentences i got some demons im not even dealin with they in they feelings im not really feelin it and i know some members that gave back they membership **** you switched up huh like how you not feelin me look i act like i care but i dont really care now i live in a new buildin with amenities i got a new ceilin with a chimney i got a few **** wanna finish me i dont get too friendly with the enemy you gotta move different when you in the industry woo yeah you gotta move different when you in the industry huh you gotta move different when you in the look god blessed me with amazing grace uh she fell in love with my day to day uh i just want my problems to fade away uh man im tired of **** i need gatorade boy i got on my feet and i made a name and i made it a necklace huh when you from the bottom and you workin hard just to get to the top then they gotta respect it if you got a voice then you gotta project it if you got a wrong then you gotta correct it if you got a name then you gotta protect it if you give me shock then you gotta electric woo tryna live a new life so i got a new plan that i gotta finesse with look yeah cause they want me to lose they aint part of the woos i been tryin so hard not to move reckless we off the grid grid grid this for my kid kid kid kid everything we did for the crib did here flexin’ with the business trip going cray take some g6 ah lit lit 76 he split lids then ask for shade tsktsktsk take this trip trip trip this this this this this this you all still lit lit lit im off the grid grid grid grid off the grid grid grid grid  first it go viral then they get digital then they get critical no im not doin no interview mask on my face you cant see what im finna do had to move away from people thats miserable dont wanna link you i aint finna sit with you aint finna talk to you aint finna get with you dont get me mad cause i dont wanna injure you she put my paintings inside of her living room look at the problems and issues im livin through they tryna drown me i rise to my pinnacle walked through the block like the neighborhood general drop me the lo and then thats where i send it to i was forgettin you now i remember now i remember did what i want and i say what i want and i thought you was with me like how you get sensitive i got this god power thats my leverages i got this holy water thats my beverages i gotta help myself out of selfishness i just bought a floor out of selfridges i gotta make sure they know who they messin with i gotta tell em ""sorry"" they too delicate i gotta stay with god where the blessings is i aint deliverin heavenly messages just for the hell of it dont try to test me i keep it clean but it can get messy i talk to god every day thats my bestie they playin soccer in my backyard i think i see messi and this money could never neglect me i pray that my family they never resent me and she fell in love with me soon as she met me we both got a bag but my bag is more heavy we had to stop countin its gettin too petty you not a real stepper you cant overstep me just sit back and listen and watch how he bless me he wait til i fall and then pull up and catch me your check is too small you cant run up and check me nah nah i get em fast see you feel a way then go pull up and get me might do somethin wild if i feel like you press me nah i get em fast see you feel a way then go pull up and get me might do somethin wild if i feel like you press me we off the grid grid grid this for my kid kid kid for when my kid kid kids have kids everything we did for the crib  pray for what folks and them did only thing we pray god forgivegivegive may god forbidbidbid he hit one of the kids kids kids took off his list list list look what they did did did pray for the crib crib crib some say aaadam could never be blaaack cause a black manll never share his rib rib rib rib rib rib",https://images.genius.com/273e5cc80cee46a7902c92f8b845b15c.457x457x1.jpg,2000s
519,Kanye West,Can’t Tell Me Nothing,Can't Tell Me Nothing by Kanye West,2007-05-15,2007.0,5.0,15.0,2011201,https://genius.com/Kanye-west-cant-tell-me-nothing-lyrics,0,2,2," la la la la yeah wait til i get my money right  i had a dream i could buy my way to heaven when i awoke i spent that on a necklace i told god id be back in a second man its so hard not to act reckless to whom much is given much is tested get arrested guess until he get the message i feel the pressure under more scrutiny and what i do act more stupidly bought more jewelry more louis v my mama couldnt get through to me the drama people suing me im on tv talking like its just you and me im just saying how i feel man i aint one of the cosbys i aint go to hillman i guess the money shouldve changed him i guess i shouldve forgot where i came from  la la la la ayy wait til i get my money right la la la la yeah then you cant tell me nothing right excuse me was you saying something uhuh you cant tell me nothing yeah haha you cant tell me nothing yeah yeah uhuh you cant tell me nothing yeah you might also like let up the suicide doors this is my life homie you decide yours i know that jesus died for us but i couldnt tell ya who decide wars so i parallel doubleparked that motherfucker sideways old folks talking bout ""back in my day"" but homie this is my day class started two hours ago oh am i late no i already graduated and you can live through anything if magic made it they say i talk with so much emphasis ooh they so sensitive dont ever fix your lips like collagen and say something when you gon end up apologing let me know if its a problem then aight man holla then  la la la la wait til i get my money right la la la la yeah then you cant tell me nothing right excuse me was you saying something uhuh you cant tell me nothing you cant tell me nothing uhuh you cant tell me nothing let the champagne splash let that man get cash let that man get past he dont even stop to get gas if he can move through the rumors he can drive off of fumes cause how he move in a room full of nos how he stay faithful in a room full of hoes must be the pharaohs he in tune with his soul so when he buried in a tomb full of gold treasure whats your pleasure life is a–uh–depending how you dress her so if the devil wear prada adam eve wear nada im in between but way more fresher with way less effort cause when you try hard thats when you die hard your homies looking like ""why god"" when they reminisce over you my god  la la la la wait til i get my money right la la la la then you cant tell me nothing right excuse me was you saying something uhuh you cant tell me nothing you cant tell me nothing uhuh you cant tell me nothing la la la la wait til i get my money right la la la la then you cant tell me nothing right im serious nigga i got money  ",https://images.genius.com/273e5cc80cee46a7902c92f8b845b15c.457x457x1.jpg,2000s
